lon,lat,psi,u,v,r,id
-73.9591,40.5503,2.0944,3,-0.000251181,-4.80086e-08,5578
-73.9342,40.5406,0.523599,3,-3.03615e-07,-1.47063e-07,3867
-73.9317,40.5411,-0.523599,3,0.00538199,3.23977e-08,4897
-73.9441,40.5339,-0.523599,3,0.00538198,2.02073e-07,3857
-73.9453,40.5383,-0.523599,3,0.00025126,8.92822e-08,3849
-73.9486,40.5302,-0.523599,3,0.000251614,2.54746e-07,3846
-73.9617,40.5435,2.0944,3,-0.000251252,-8.28837e-08,3837
-73.9608,40.5437,1.5708,3,0.00538151,1.79608e-07,3836
-73.9463,40.5369,-0.523599,3,0.000251148,3.43315e-08,3834
-73.9407,40.5375,-0.523599,3,0.000251724,3.08502e-07,4560
-73.9341,40.5417,-3.42838e-07,3,0.005382,2.09829e-07,3830
-73.9318,40.5427,-5.1704e-07,3,0.00538205,2.35219e-07,3828
-73.9388,40.5383,-0.523599,3,0.000251208,5.66173e-08,4968
-73.9583,40.5245,-1.50062e-07,3,1.20869e-07,5.35491e-08,3826
-73.9331,40.542,0.523598,3,3.4222e-07,1.63896e-07,3820
-73.9501,40.5324,-0.523599,3,0.000251169,4.22932e-08,4663
-73.9328,40.5413,-5.79373e-07,3,0.00538201,2.16413e-07,3819
-73.9408,40.5381,-0.523599,3,0.00538202,2.21557e-07,3804
-73.9367,40.5613,1.5708,3,-0.00538199,-3.24389e-08,5529
-73.9376,40.5367,-0.523598,3,0.00538199,3.23748e-08,3795
-73.9398,40.5395,-0.523599,3,0.00538202,2.20165e-07,3790
-73.933,40.5431,-3.55596e-07,3,0.00538196,2.04265e-08,3786
-73.9697,40.5358,2.0944,3,-1.24187e-05,-6.2495e-08,3781
-73.9583,40.5481,2.0944,3,-0.000251283,-1.00191e-07,3775
-73.9443,40.5344,-2.48759e-07,3,1.79935e-07,7.19436e-08,4620
-73.9352,40.5403,-4.75476e-07,3,0.000251347,1.28535e-07,3772
-73.9543,40.5538,2.0944,3,-0.00538201,-2.18022e-07,5447
-73.9354,40.5395,-0.523599,3,0.00538199,3.24301e-08,3771
-73.9362,40.5389,-4.79352e-07,3,0.000251177,4.72771e-08,3763
-73.9365,40.5381,-0.523599,3,0.00538199,3.23537e-08,3762
-73.9644,40.5437,2.0944,3,-0.00538192,-1.72883e-07,3758
-73.9612,40.547,2.0944,3,-1.23779e-05,-3.5774e-08,5445
-73.9634,40.5439,1.5708,3,-1.25454e-07,-5.81564e-08,3757
-73.9564,40.5489,2.0944,3,-0.000251203,-6.12241e-08,3751
-73.9591,40.5491,2.0944,3,-0.00538209,-2.52201e-07,3747
-73.9616,40.5447,1.5708,3,-1.64222e-07,-7.62374e-08,3732
-73.9665,40.5405,2.0944,3,-0.000251145,-3.05182e-08,3726
-73.9628,40.5221,-0.523599,3,0.000251388,1.50491e-07,3720
-73.9545,40.5497,2.0944,3,-0.000251288,-1.02652e-07,3717
-73.9647,40.5413,2.0944,3,-0.000251379,-1.45034e-07,3711
-73.9637,40.5415,1.5708,3,0.00538137,1.08731e-07,3710
-73.9462,40.551,2.0944,3,-0.000251156,-3.531e-08,5453
-73.9561,40.5248,-1.0472,3,0.00538199,3.23698e-08,4773
-73.9456,40.5507,2.61799,3,-0.00538209,-8.21428e-08,3709
-73.9597,40.5456,1.5708,3,-3.53684e-07,-1.70841e-07,3702
-73.9573,40.5503,1.5708,3,-7.90505e-08,-3.47355e-08,4777
-73.9564,40.5256,-1.0472,3,0.00538201,4.42605e-08,3698
-73.9546,40.5522,1.5708,3,-1.34423e-07,-6.48886e-08,6003
-73.9562,40.5501,1.5708,3,-7.69852e-08,-2.02302e-08,3693
-73.9266,40.5624,-3.48761e-07,3,0.00538207,2.46932e-07,5408
-73.9531,40.5277,-6.70479e-08,3,3.27704e-07,1.42202e-07,3681
-73.9464,40.5316,-3.58197e-07,3,4.64302e-07,2.11085e-07,4630
-73.9604,40.5469,2.0944,3,-0.000251165,-4.01736e-08,4551
-73.9533,40.527,-0.523599,3,0.00538203,2.24392e-07,3680
-73.9687,40.5397,2.0944,3,-0.00538206,-2.39003e-07,4071
-73.9536,40.529,-0.523599,3,0.000251283,1.00155e-07,3672
-73.9396,40.5389,-0.523599,3,0.000251375,1.38454e-07,4505
-73.9708,40.5344,2.0944,3,-1.25356e-05,-1.1792e-07,3663
-73.9493,40.5346,-0.523599,3,0.000251136,2.88461e-08,3660
-73.9544,40.5509,1.5708,3,-2.4547e-07,-1.03396e-07,3651
-73.9528,40.5269,-1.06104e-07,3,2.24413e-07,1.03409e-07,4789
-73.9429,40.5458,2.0944,3,-0.00538209,-8.23254e-08,3649
-73.9419,40.546,1.5708,3,-0.000251256,-7.91157e-08,3648
-73.9503,40.5332,-0.523599,3,0.000251331,1.23509e-07,3643
-73.9602,40.5237,0,3,0,0,3637
-73.9604,40.5229,-0.523599,3,0.00538185,1.3775e-07,3636
-73.9471,40.5375,-0.523599,3,0.000251542,2.26722e-07,3634
-73.9467,40.5509,2.61799,3,-0.00538199,-3.23837e-08,4555
-73.9509,40.5306,-3.23477e-07,3,1.70953e-07,6.73299e-08,3628
-73.9465,40.5331,-0.523599,3,0.000251388,1.44467e-07,3811
-73.9428,40.5335,-0.523599,3,0.00538173,7.9378e-08,3621
-73.952,40.5292,-2.37483e-07,3,3.19791e-07,1.40248e-07,3619
-73.9607,40.5449,2.0944,3,-0.000251136,-2.63777e-08,4049
-73.9482,40.5361,-0.523599,3,0.000251347,1.315e-07,3605
-73.9535,40.5516,2.0944,3,-0.005382,-2.09884e-07,3602
-73.9469,40.5473,2.61799,3,-0.00538209,-8.23984e-08,3595
-73.9462,40.5478,2.0944,3,-0.000251815,-3.59882e-07,3594
-73.9566,40.5507,2.61799,3,-0.00538209,-8.17974e-08,3592
-73.9559,40.5512,2.0944,3,-0.000251287,-9.47598e-08,3591
-73.9548,40.5531,2.0944,3,-0.00538198,-2.00438e-07,3584
-73.9539,40.5533,1.5708,3,-1.21919e-06,-3.00159e-07,3583
-73.9481,40.5302,-0.523599,3,0.00538198,2.02496e-07,3577
-73.9625,40.5441,2.0944,3,-0.000251149,-3.24125e-08,4064
-73.962,40.5453,2.61799,3,-0.00538201,-4.04274e-08,3573
-73.9404,40.537,-4.41255e-07,3,1.31075e-05,4.012e-07,3554
-73.9505,40.5294,-0.523599,3,0.000251281,9.26344e-08,3548
-73.9594,40.5467,2.0944,3,-0.000251309,-1.12829e-07,3545
-73.9394,40.5384,-3.87408e-07,3,1.25431e-05,1.25728e-07,3539
-73.9396,40.5377,-0.523599,3,0.00538176,9.25883e-08,3538
-73.9383,40.5398,-5.12836e-07,3,1.26261e-05,1.66231e-07,3533
-73.9385,40.5391,-0.523599,3,0.0053817,6.40992e-08,3532
-73.9683,40.5385,2.61799,3,-0.00538199,-3.21537e-08,3531
-73.9657,40.5399,2.0944,3,-0.000251162,-3.91355e-08,3527
-73.9648,40.5401,1.5708,3,0.00538137,1.11163e-07,3526
-73.9403,40.5395,-0.523599,3,0.000251467,1.83136e-07,4085
-73.9467,40.5324,-3.49667e-07,3,7.06259e-07,4.73285e-08,3509
-73.9708,40.5361,2.0944,3,-1.23885e-05,-4.6787e-08,4680
-73.9477,40.5479,2.61799,3,-0.00538209,-8.12936e-08,3507
-73.9449,40.5512,2.0944,3,-0.000251175,-4.79161e-08,3708
-73.9457,40.5338,-3.56472e-07,3,7.30747e-07,5.7109e-08,3500
-73.9446,40.5352,-2.29397e-07,3,7.58536e-07,7.42177e-08,3491
-73.9438,40.5359,-0.523599,3,0.00538198,2.01672e-07,3484
-73.9477,40.5511,2.61799,3,-0.00538204,-5.88245e-08,5550
-73.9726,40.5325,2.61799,3,-0.0053817,-6.12313e-08,3483
-73.9719,40.533,2.0944,3,-1.24248e-05,-6.72131e-08,3482
-73.9483,40.5322,-0.523599,3,0.000251753,3.22458e-07,3461
-73.9494,40.5308,-0.523599,3,0.000251466,1.82559e-07,3458
-73.9475,40.5305,-1.0472,3,0.00538209,8.24412e-08,4183
-73.9424,40.5476,2.0944,3,-0.00538172,-7.47543e-08,3456
-73.9602,40.5477,2.0944,3,-0.00538205,-2.37495e-07,3452
-73.9592,40.5479,1.5708,3,-2.88123e-07,-1.22904e-07,3451
-73.9427,40.5373,-0.523599,3,0.00538198,2.02844e-07,3444
-73.9416,40.5387,-0.523599,3,0.00538198,2.0235e-07,3438
-73.962,40.547,2.61799,3,-0.00538199,-3.24539e-08,4830
-73.944,40.5379,-0.523599,3,0.000251418,1.59094e-07,3436
-73.9576,40.5254,-0.523599,3,0.000251347,1.31518e-07,3417
-73.9583,40.5248,-1.0472,3,0.005382,3.9123e-08,3416
-73.9413,40.5391,-0.523599,3,0.000251198,5.63203e-08,5738
-73.9543,40.5296,-0.523599,3,0.000251303,1.10312e-07,3405
-73.9404,40.5355,-0.523599,3,0.00538202,2.21562e-07,4751
-73.9462,40.5494,2.0944,3,-0.000251136,-2.64416e-08,4427
-73.9429,40.5393,-0.523599,3,0.000251725,3.08853e-07,3399
-73.9737,40.5311,2.61799,3,-0.00538171,-6.66858e-08,3391
-73.9428,40.5532,1.5708,3,-3.36888e-07,-1.48774e-07,3361
-73.9694,40.5371,2.61799,3,-0.00538198,-2.82482e-08,3357
-73.9562,40.5525,2.0944,3,-0.00025135,-1.30768e-07,5957
-73.9312,40.5637,1.5708,3,-0.00538199,-3.23796e-08,5553
-73.9549,40.5269,-7.83172e-08,3,5.74312e-07,2.64884e-07,3350
-73.9369,40.5422,1.0472,3,-0.0053817,-6.1828e-08,3338
-73.9362,40.5416,0.523598,3,-1.2796e-05,-2.49045e-07,3337
-73.9359,40.5409,-4.10182e-07,3,0.00538198,2.11402e-07,3336
-73.9361,40.5398,0.523599,3,-9.78893e-08,-4.41899e-08,3319
-73.9567,40.5486,2.0944,3,-0.00025115,-3.3187e-08,4473
-73.9355,40.5383,3.69737e-07,3,0.000251388,1.49031e-07,4331
-73.9358,40.5391,4.54899e-07,3,0.00538201,2.15788e-07,3318
-73.9665,40.5409,2.0944,3,-0.00538203,-2.25241e-07,3314
-73.9656,40.5411,1.5708,3,-3.12487e-07,-1.50125e-07,3313
-73.9528,40.5298,-3.04104e-07,3,2.18255e-07,9.0016e-08,3301
-73.9421,40.5543,1.0472,3,0.00538201,2.17125e-07,5272
-73.9549,40.5535,1.5708,3,-2.53228e-07,-1.07174e-07,4715
-73.946,40.5389,-0.523599,3,0.000251806,3.5576e-07,3588
-73.9637,40.5419,1.5708,3,-2.70141e-07,-1.30098e-07,3298
-73.9577,40.5493,2.61799,3,-0.00538209,-8.24026e-08,3287
-73.9567,40.5469,2.0944,3,-0.000251156,-3.81685e-08,3280
-73.9336,40.5419,-4.97105e-07,3,0.00538201,2.13595e-07,3270
-73.935,40.5412,0.523598,3,3.0242e-07,1.44359e-07,3268
-73.9417,40.5361,-0.523599,3,0.000251332,1.16583e-07,4566
-73.9383,40.5373,-0.523599,3,0.00538199,3.24178e-08,3264
-73.937,40.5395,-4.42986e-07,3,0.000251165,4.01189e-08,3262
-73.9367,40.5386,-4.95222e-07,3,1.28016e-05,2.51606e-07,4470
-73.9535,40.5288,-0.523599,3,0.00538208,2.51389e-07,4066
-73.9417,40.5349,-0.523599,3,0.00538171,6.58415e-08,3565
-73.9373,40.5387,-0.523599,3,0.00538199,3.23745e-08,3261
-73.9551,40.5507,2.0944,3,-0.000251377,-1.39062e-07,3259
-73.9449,40.5516,2.0944,3,-0.00538204,-2.32521e-07,3248
-73.9497,40.5302,1.14544e-07,3,8.36759e-07,1.11615e-07,3241
-73.9568,40.5474,1.5708,3,0.0053814,1.26499e-07,4201
-73.9499,40.5294,-0.523599,3,0.00538203,2.27018e-07,3240
-73.9523,40.5286,-0.523599,3,0.00025187,3.79833e-07,3238
-73.9705,40.5357,2.61799,3,-0.00538199,-3.23838e-08,3232
-73.9441,40.5511,2.0944,3,-0.00538202,-2.18762e-07,3229
-73.9354,40.5392,-4.82881e-07,3,6.89249e-07,3.93406e-08,5976
-73.9431,40.5512,1.5708,3,-6.72039e-07,-2.91622e-08,3228
-73.9612,40.5463,2.0944,3,-0.00538205,-2.35981e-07,3224
-73.954,40.5525,2.0944,3,-0.00538176,-9.2405e-08,3220
-73.9448,40.5345,-0.523599,3,0.00538198,2.03142e-07,3490
-73.9444,40.5334,2.02311e-07,3,1.26727e-05,1.88389e-07,3215
-73.9447,40.5327,-0.523599,3,0.0053817,6.13917e-08,3214
-73.9452,40.5496,2.0944,3,-0.00538206,-2.40814e-07,3207
-73.9584,40.5473,1.5708,3,-3.76873e-07,-1.68177e-07,3194
-73.9512,40.53,-0.523599,3,0.000251413,1.5707e-07,3191
-73.9464,40.5344,-2.29427e-07,3,7.40717e-07,6.49242e-08,3179
-73.9548,40.5478,2.0944,3,-0.000251342,-1.29231e-07,3274
-73.9467,40.5336,-0.523599,3,0.00538199,2.0403e-07,3178
-73.9655,40.5435,2.0944,3,-0.000251201,-5.75345e-08,5168
-73.9486,40.5316,-3.01476e-07,3,6.92527e-07,3.91906e-08,3173
-73.9475,40.533,-3.79596e-07,3,1.32188e-06,3.49617e-07,3167
-73.9662,40.52,-1.0472,3,0.00538198,2.01836e-07,5708
-73.9459,40.5371,-0.523599,3,0.000251157,3.03856e-08,3152
-73.9594,40.5246,-0.523599,3,0.000251219,6.91537e-08,3149
-73.9609,40.5467,2.61799,3,-0.00538201,-4.37205e-08,3789
-73.9601,40.524,-1.0472,3,0.00538197,2.34946e-08,3148
-73.9451,40.5492,2.0944,3,-0.000251412,-1.56239e-07,3611
-73.945,40.5504,1.5708,3,-2.05496e-07,-8.33542e-08,3143
-73.9634,40.5431,2.0944,3,-0.000251146,-3.3814e-08,3140
-73.9469,40.5357,-0.523599,3,0.000251257,7.88022e-08,3134
-73.9597,40.5451,1.5708,3,0.00538132,8.6156e-08,4048
-73.9433,40.5348,-3.73265e-07,3,1.24557e-05,8.25015e-08,3116
-73.9419,40.5443,1.5708,3,-0.00538209,-8.18355e-08,3114
-73.954,40.5316,-0.523599,3,0.000251616,2.62849e-07,3112
-73.942,40.5427,1.0472,3,-0.00538199,-3.24037e-08,3110
-73.9413,40.5422,0.523599,3,-0.000251189,-5.17539e-08,3109
-73.9423,40.5362,-3.5929e-07,3,1.26044e-05,1.55174e-07,3101
-73.9425,40.5355,-0.523599,3,0.00538171,6.78991e-08,3100
-73.9412,40.5376,-3.305e-07,3,1.24378e-05,7.28415e-08,3092
-73.9414,40.5369,-0.523599,3,0.00538174,8.08646e-08,3091
-73.9373,40.5374,3.72568e-07,3,0.000251121,1.83881e-08,3796
-73.9404,40.5383,-0.523599,3,0.00538171,6.54762e-08,3079
-73.9596,40.5447,2.0944,3,-0.000251702,-3.04808e-07,3062
-73.9605,40.5477,1.5708,3,-2.25502e-07,-1.09026e-07,5324
-73.9577,40.5455,2.0944,3,-0.000251147,-3.39451e-08,3044
-73.9448,40.5385,-0.523599,3,0.000251476,1.87415e-07,3041
-73.9567,40.5261,-1.32359e-07,3,5.25004e-07,2.40768e-07,3038
-73.9676,40.5386,2.0944,3,-1.23979e-05,-4.9128e-08,4076
-73.9556,40.5521,2.61799,3,-0.00538208,-7.71451e-08,3880
-73.957,40.5254,-0.523599,3,0.0053818,1.15402e-07,3037
-73.9586,40.5482,1.5708,3,0.000251336,1.35271e-07,5856
-73.9425,40.5352,-2.84588e-07,3,4.53802e-07,2.05391e-07,5082
-73.9715,40.5343,2.61799,3,-0.00538199,-3.23638e-08,3027
-73.9702,40.5361,2.61799,3,-0.000251204,-5.3844e-08,5596
-73.9708,40.5349,2.0944,3,-0.000251139,-2.76679e-08,3026
-73.9276,40.5637,1.0472,3,-0.00538208,-2.51096e-07,5410
-73.9535,40.5304,-1.38065e-07,3,7.75879e-07,3.63445e-07,3023
-73.9588,40.5479,2.61799,3,-0.00538209,-8.25997e-08,3021
-73.9623,40.5449,2.0944,3,-0.005382,-2.10248e-07,3007
-73.9613,40.5451,1.5708,3,-1.76512e-07,-6.8982e-08,3006
-73.9533,40.5503,1.5708,3,0.00538134,9.61822e-08,3002
-73.9677,40.5383,1.5708,3,-1.13574e-07,-5.33186e-08,2997
-73.957,40.5503,2.0944,3,-0.00538198,-2.02916e-07,2989
-73.956,40.5505,1.5708,3,-7.02996e-07,-4.72497e-08,2988
-73.9232,40.5648,0.523598,3,1.23299e-07,5.90751e-08,5659
-73.9482,40.5332,-0.523599,3,0.000251138,2.7301e-08,4956
-73.9651,40.5411,2.61799,3,-0.00538209,-8.20791e-08,2986
-73.9594,40.5459,1.5708,3,-7.74572e-07,-3.62674e-07,2973
-73.9623,40.5481,2.0944,3,-0.00538203,-2.23621e-07,5757
-73.9625,40.5425,2.0944,3,-0.000251211,-6.52284e-08,2970
-73.9542,40.5262,-0.523599,3,1.24641e-05,8.11731e-08,5730
-73.9442,40.5498,1.5708,3,-2.17328e-07,-8.63832e-08,3206
-73.9542,40.5278,-0.523599,3,0.000251739,3.16081e-07,2952
-73.9644,40.5417,2.0944,3,-0.000251198,-5.88866e-08,2985
-73.9499,40.5334,-0.523599,3,0.00025141,1.54865e-07,2937
-73.9551,40.5511,2.0944,3,-0.00538199,-2.03703e-07,2932
-73.9541,40.5513,1.5708,3,-7.64531e-07,-7.67044e-08,2931
-73.9557,40.5476,1.5708,3,-3.31229e-07,-1.44625e-07,2922
-73.9517,40.5286,-0.523599,3,0.00538202,2.18876e-07,2915
-73.9637,40.5435,1.5708,3,-1.66199e-07,-7.83809e-08,4500
-73.9509,40.532,-0.523599,3,0.000251754,3.22955e-07,2913
-73.9477,40.5363,-0.523599,3,0.000251324,1.1236e-07,2901
-73.9531,40.5292,-0.523599,3,0.000251493,1.96059e-07,2898
-73.9609,40.5484,2.61799,3,-0.00538199,-3.24387e-08,5178
-73.941,40.5358,3.30653e-07,3,0.000251165,4.01684e-08,2883
-73.9413,40.5351,-0.523598,3,0.00538199,3.24205e-08,2882
-73.932,40.5627,1.0472,3,-0.000251151,-3.30731e-08,5540
-73.9687,40.5381,2.0944,3,-0.00538204,-2.30894e-07,2998
-73.9599,40.5259,-1.49692e-08,3,-0.00538128,-6.43633e-08,2881
-73.9351,40.543,0.523598,3,0.00538125,4.96653e-08,3345
-73.9602,40.5252,-0.523599,3,0.000251352,1.34244e-07,2880
-73.9488,40.5349,-0.523599,3,0.000251421,1.60658e-07,2877
-73.9689,40.5202,-1.0472,3,0.000251327,1.15043e-07,4308
-73.9456,40.5391,-0.523599,3,0.000251215,5.95331e-08,2874
-73.9424,40.546,2.0944,3,-0.00538209,-8.22041e-08,2872
-73.9414,40.5462,1.5708,3,-0.000251331,-1.15776e-07,2871
-73.9475,40.5342,-0.523599,3,0.00538199,2.03645e-07,2865
-73.9615,40.5455,2.0944,3,-0.000251334,-1.22447e-07,4293
-73.9485,40.5328,-0.523599,3,0.00538199,2.03871e-07,2859
-73.9496,40.5314,-0.523599,3,0.00538202,2.18022e-07,2853
-73.9504,40.5308,-2.57361e-07,3,6.77844e-07,3.43196e-08,2848
-73.9507,40.53,-0.523599,3,0.00538205,2.32756e-07,2847
-73.9515,40.5294,-7.41661e-10,3,8.34835e-07,1.08469e-07,2916
-73.9674,40.5213,-0.523599,3,1.20988e-05,3.01352e-08,2842
-73.9681,40.5208,-1.0472,3,0.00538171,6.60233e-08,2841
-73.9465,40.5319,-0.523599,3,0.00538171,6.62988e-08,2837
-73.9469,40.5456,2.61799,3,-0.00538209,-8.24868e-08,2836
-73.9594,40.523,-0.523599,3,1.23763e-05,4.12847e-08,5967
-73.9456,40.549,2.61799,3,-0.00538209,-8.22701e-08,2833
-73.9449,40.5496,2.0944,3,-0.000251475,-1.869e-07,2832
-73.9379,40.539,0.523599,3,-3.56782e-07,-1.71933e-07,2829
-73.9376,40.5383,4.09784e-07,3,0.005382,2.11748e-07,2828
-73.9453,40.5371,-0.523599,3,0.00538198,2.02493e-07,2822
-73.9296,40.5427,-5.54294e-07,3,0.000251368,1.38641e-07,5796
-73.9532,40.5311,-1.0472,3,0.00538172,7.41377e-08,4870
-73.9464,40.5357,-0.523599,3,0.00538198,2.01836e-07,2813
-73.9591,40.547,2.0944,3,-0.000251743,-3.17969e-07,2808
-73.9648,40.5417,1.5708,3,0.00025111,2.43275e-08,4799
-73.9588,40.5246,-0.523599,3,0.00538207,2.42667e-07,2804
-73.9697,40.5367,2.0944,3,-0.00538203,-2.26364e-07,2800
-73.9688,40.5369,1.5708,3,-8.2032e-07,-3.98876e-07,2799
-73.9583,40.5272,-0.523599,3,1.2554e-05,1.2882e-07,4408
-73.957,40.5498,2.0944,3,-0.000251491,-1.94986e-07,3286
-73.9617,40.5419,2.0944,3,-0.000251239,-7.85442e-08,2784
-73.9662,40.5397,2.61799,3,-0.00538198,-2.86903e-08,2782
-73.9655,40.5403,2.0944,3,-0.000251349,-1.3268e-07,2781
-73.9636,40.5411,2.0944,3,-0.000251559,-2.35063e-07,2778
-73.9564,40.5281,-8.10659e-08,3,1.59118e-07,6.18124e-08,2775
-73.9432,40.5399,-0.523599,3,0.00538198,2.02703e-07,2765
-73.9452,40.534,-4.1915e-07,3,1.29642e-05,3.30934e-07,2754
-73.9634,40.5435,2.0944,3,-0.00538201,-2.15747e-07,2749
-73.9441,40.5354,-3.36041e-07,3,1.25935e-05,1.49978e-07,2742
-73.9443,40.5347,-0.523599,3,0.0053817,6.45776e-08,2741
-73.943,40.5368,-3.40614e-07,3,1.24337e-05,7.17313e-08,2736
-73.9433,40.5361,-0.523599,3,0.00538171,6.72883e-08,2735
-73.9635,40.5216,-1.0472,3,0.00538199,3.23978e-08,3719
-73.9612,40.5459,2.0944,3,-0.000251388,-1.51513e-07,3572
-73.942,40.5382,-4.25022e-07,3,1.23957e-05,5.3428e-08,2730
-73.9422,40.5375,-0.523599,3,0.0053817,6.39377e-08,2729
-73.9573,40.5487,1.5708,3,-3.4512e-07,-1.5313e-07,3423
-73.9365,40.5397,-5.02631e-07,3,0.00538204,2.30354e-07,2723
-73.9562,40.5288,-0.523599,3,0.0002512,5.99886e-08,3155
-73.9467,40.5476,2.61799,3,-0.00538197,-2.33129e-08,2722
-73.9459,40.5482,2.0944,3,-0.000251253,-7.87124e-08,2721
-73.9357,40.5418,0.523598,3,2.15586e-07,1.02746e-07,2718
-73.9462,40.535,-0.523599,3,0.000251414,1.57308e-07,3470
-73.9355,40.5411,-4.75875e-07,3,0.00538205,2.37336e-07,2717
-73.9546,40.5264,-1.0472,3,0.00538209,8.26774e-08,3988
-73.9409,40.5396,-2.24631e-07,3,1.2604e-05,1.54975e-07,2700
-73.9411,40.5389,-0.523599,3,0.00538169,6.03051e-08,2699
-73.9445,40.5377,-0.523599,3,0.000251345,1.30955e-07,4125
-73.947,40.5468,2.0944,3,-0.0002513,-1.01005e-07,2698
-73.9346,40.5432,0.523598,3,0.000251185,6.10462e-08,2696
-73.9562,40.5517,1.5708,3,-8.21408e-07,-3.99475e-07,5125
-73.958,40.5489,2.0944,3,-0.00538198,-2.02642e-07,2691
-73.9383,40.537,-4.50338e-07,3,6.88275e-07,3.38031e-08,5267
-73.9631,40.523,-0.523599,3,0.000251136,2.89045e-08,2684
-73.9415,40.5356,-4.15538e-07,3,1.25682e-05,1.36374e-07,3566
-73.9638,40.5224,-1.0472,3,0.00538209,8.23456e-08,2683
-73.9517,40.5326,-0.523599,3,0.000251488,1.9331e-07,2681
-73.9708,40.5353,2.0944,3,-0.00538208,-2.52005e-07,2676
-73.9562,40.5497,2.0944,3,-0.00538198,-2.0226e-07,2670
-73.9477,40.5322,-0.523599,3,0.00538198,2.02762e-07,3166
-73.9552,40.5499,1.5708,3,-1.11618e-06,-2.49447e-07,2669
-73.9352,40.5374,3.07166e-07,3,1.2784e-05,2.43391e-07,5823
-73.9474,40.5383,-0.523599,3,0.000251407,1.53908e-07,2657
-73.9538,40.5298,-0.523599,3,0.000251425,1.62724e-07,2654
-73.9554,40.5487,2.0944,3,-0.000251408,-1.54289e-07,2727
-73.9647,40.5397,2.0944,3,-0.000251648,-2.78429e-07,2651
-73.9506,40.534,-0.523599,3,0.000251548,2.22585e-07,2645
-73.9673,40.5383,2.61799,3,-0.00538199,-3.2413e-08,2643
-73.9665,40.5389,2.0944,3,-0.000251217,-6.80511e-08,2642
-73.9673,40.5399,2.61799,3,-0.00538199,-3.22538e-08,3727
-73.9549,40.5284,-0.523599,3,0.000251413,1.56789e-07,2639
-73.9543,40.5505,2.0944,3,-0.00538199,-2.03953e-07,2635
-73.9533,40.5507,1.5708,3,-7.88173e-07,-8.78869e-08,2634
-73.9485,40.5369,-0.523599,3,0.000251442,1.70747e-07,2632
-73.9386,40.535,1.29621e-07,3,7.20636e-07,4.76538e-08,6063
-73.9536,40.5278,-0.523599,3,0.00538198,2.03199e-07,2625
-73.9662,40.5409,2.61799,3,-0.00538171,-6.86031e-08,4455
-73.9493,40.5334,-0.523599,3,0.00538198,2.0284e-07,2616
-73.9583,40.5465,2.0944,3,-0.000251373,-1.37097e-07,2614
-73.9634,40.5423,1.5708,3,-2.63823e-07,-1.12707e-07,2608
-73.9501,40.5328,-1.36472e-07,3,6.70645e-07,3.01552e-08,2602
-73.9538,40.5284,-2.0109e-07,3,3.49457e-07,1.5496e-07,3292
-73.9583,40.526,-0.523599,3,0.000251161,4.0725e-08,3056
-73.9504,40.532,-0.523599,3,0.00538202,2.21843e-07,2601
-73.9688,40.5385,1.5708,3,-1.47871e-07,-6.4038e-08,3891
-73.9512,40.5314,-2.48735e-07,3,7.27261e-07,5.94226e-08,2596
-73.9549,40.5254,-0.523599,3,0.00538206,2.40634e-07,4414
-73.9514,40.5306,-0.523599,3,0.00538198,2.03013e-07,2595
-73.9439,40.5518,1.5708,3,-2.13045e-07,-8.55779e-08,3247
-73.9616,40.5431,1.5708,3,-3.49533e-07,-1.55005e-07,2590
-73.9542,40.5529,1.0472,3,0.00538201,2.13604e-07,5515
-73.9591,40.5282,-0.523599,3,0.0053817,6.24627e-08,1077
-73.9645,40.5425,1.5708,3,-1.81292e-07,-8.4699e-08,3521
-73.9565,40.5355,0.523599,3,7.38364e-07,6.28517e-08,168
-73.9535,40.5483,2.0944,3,-0.00538171,-6.55175e-08,1481
-73.9599,40.5276,-6.82207e-08,3,1.2587e-05,1.46897e-07,1041
-73.9477,40.5379,-0.523599,3,0.00538219,1.28271e-07,1024
-73.9387,40.5413,1.0472,3,-0.00538208,-7.70924e-08,2896
-73.9449,40.5468,2.0944,3,-0.005382,-3.94971e-08,1192
-73.9614,40.5216,-1.0472,3,0.00538199,3.24082e-08,4982
-73.9509,40.5336,-0.523599,3,0.00538199,3.24394e-08,1017
-73.9399,40.5372,-4.55916e-07,3,0.000251222,6.80435e-08,2820
-73.9626,40.5417,1.5708,3,-4.38672e-07,-1.98283e-07,2419
-73.9571,40.5491,1.5708,3,-8.51343e-07,-1.20054e-07,2690
-73.9518,40.533,-2.68585e-07,3,0.000251316,1.13333e-07,1006
-73.9487,40.5334,2.67703e-07,3,0.00538199,2.07011e-07,1002
-73.9504,40.5304,-0.523599,3,0.000251143,2.94728e-08,5041
-73.9464,40.54,-1.65904e-07,3,0.00025121,6.19053e-08,1000
-73.9528,40.5316,-2.27882e-07,3,0.000251191,5.26706e-08,996
-73.9588,40.5318,1.18347e-08,3,0.000251391,1.5317e-07,447
-73.9697,40.5351,2.0944,3,-0.00538202,-2.20681e-07,1869
-73.9456,40.5363,-0.523599,3,0.000251125,2.31676e-08,4166
-73.9597,40.5407,1.5708,3,-1.23319e-05,-1.88757e-08,990
-73.9551,40.5479,2.0944,3,-0.00538197,-2.27579e-08,988
-73.9557,40.5276,-1.0224e-07,3,1.67213e-07,6.57993e-08,3015
-73.9543,40.5284,-0.523599,3,0.00538199,2.04605e-07,2309
