lon,lat,psi,u,v,r,id
-73.9217,40.5681,1.0472,3,-1.24284e-05,-6.83339e-08,5999
-73.9217,40.5681,1.0472,3,-1.24284e-05,-6.83339e-08,5999
-73.9217,40.5681,1.0472,3,-1.24284e-05,-6.83339e-08,5999
-73.9217,40.5681,1.0472,3,-1.24284e-05,-6.83339e-08,5999
-73.9565,40.5268,-0.523599,3,0.000251263,9.06367e-08,3356
-73.9565,40.5268,-0.523599,3,0.000251263,9.06367e-08,3356
-73.9554,40.5282,-0.523599,3,0.00025127,9.40176e-08,3381
-73.9554,40.5282,-0.523599,3,0.00025127,9.40176e-08,3381
-73.9346,40.5415,-4.5623e-07,3,0.00538199,2.16229e-07,4565
-73.9543,40.5296,-0.523599,3,0.000251303,1.10312e-07,3399
-73.9543,40.5296,-0.523599,3,0.000251303,1.10312e-07,3399
-73.9346,40.5415,-4.5623e-07,3,0.00538199,2.16229e-07,4565
-73.9556,40.5483,2.0944,3,-0.000251211,-6.54485e-08,3461
-73.9556,40.5483,2.0944,3,-0.000251211,-6.54485e-08,3461
-73.9378,40.5372,-4.69606e-07,3,1.23916e-05,5.09461e-08,4479
-73.9378,40.5372,-4.69606e-07,3,1.23916e-05,5.09461e-08,4479
-73.9247,40.5632,-4.01411e-07,3,0.00538202,2.20716e-07,5465
-73.9367,40.5386,-4.95222e-07,3,1.28016e-05,2.51606e-07,4467
-73.9367,40.5386,-4.95222e-07,3,1.28016e-05,2.51606e-07,4467
-73.9475,40.5302,7.10467e-08,3,3.6622e-07,1.61873e-07,4718
-73.9549,40.5535,1.5708,3,-2.53228e-07,-1.07174e-07,4712
-73.931,40.5421,-6.24576e-07,3,0.00538202,2.2074e-07,4463
-73.9529,40.5458,2.61799,3,-0.00538209,-8.18623e-08,2344
-73.9321,40.5407,5.03044e-07,3,0.00538203,2.27869e-07,4511
-73.9576,40.5254,-0.523599,3,0.000251347,1.31518e-07,3411
-73.9576,40.5254,-0.523599,3,0.000251347,1.31518e-07,3411
-73.9311,40.5438,0.523598,3,-0.00538128,-6.72237e-08,5716
-73.9616,40.5463,1.5708,3,-3.56586e-07,-1.72243e-07,4944
-73.9575,40.5475,2.0944,3,-0.000251564,-2.37409e-07,3494
-73.9575,40.5475,2.0944,3,-0.000251564,-2.37409e-07,3494
-73.9688,40.5401,1.5708,3,-2.58949e-07,-1.24649e-07,5128
-73.9389,40.5358,2.7577e-07,3,1.27047e-05,2.04245e-07,4542
-73.9389,40.5358,2.7577e-07,3,1.27047e-05,2.04245e-07,4542
-73.9604,40.5229,-0.523599,3,0.00538185,1.3775e-07,3630
-73.9299,40.5435,-5.44162e-07,3,0.00538202,2.20428e-07,4499
-73.9581,40.5237,0,3,0,0,4932
-73.9604,40.5229,-0.523599,3,0.00538185,1.3775e-07,3630
-73.9634,40.5455,1.5708,3,-1.72066e-07,-8.26317e-08,5023
-73.9594,40.5467,2.0944,3,-0.000251309,-1.12829e-07,3542
-73.9594,40.5467,2.0944,3,-0.000251309,-1.12829e-07,3542
-73.9697,40.5358,2.0944,3,-1.24187e-05,-6.2495e-08,3775
-73.9694,40.5355,2.61799,3,-0.00538209,-8.23288e-08,2359
-73.9535,40.5516,2.0944,3,-0.005382,-2.09884e-07,3596
-73.9431,40.5545,1.5708,3,-2.10168e-07,-1.00153e-07,5261
-73.963,40.5423,2.61799,3,-0.00538209,-8.2705e-08,2269
-73.9429,40.5393,-0.523599,3,0.000251725,3.08853e-07,3396
-73.931,40.5421,-6.24576e-07,3,0.00538202,2.2074e-07,4463
-73.9647,40.5413,2.0944,3,-0.000251379,-1.45034e-07,3705
-73.9647,40.5413,2.0944,3,-0.000251379,-1.45034e-07,3705
-73.9535,40.5516,2.0944,3,-0.005382,-2.09884e-07,3596
-73.9644,40.5437,2.0944,3,-0.00538192,-1.72883e-07,3752
-73.9513,40.5319,-1.0472,3,0.00538171,6.56806e-08,5191
-73.945,40.5536,1.5708,3,-9.64208e-08,-4.40382e-08,5252
-73.9612,40.5459,2.0944,3,-0.000251388,-1.51513e-07,3569
-73.9612,40.5459,2.0944,3,-0.000251388,-1.51513e-07,3569
-73.9416,40.5387,-0.523599,3,0.00538198,2.0235e-07,3435
-73.9321,40.5407,5.03044e-07,3,0.00538203,2.27869e-07,4511
-73.9427,40.5373,-0.523599,3,0.00538198,2.02844e-07,3441
-73.9416,40.5387,-0.523599,3,0.00538198,2.0235e-07,3435
-73.9452,40.5512,2.0944,3,-0.00538194,-1.83201e-07,4056
-73.9427,40.5373,-0.523599,3,0.00538198,2.02844e-07,3441
-73.9644,40.5437,2.0944,3,-0.00538192,-1.72883e-07,3752
-73.9665,40.5405,2.0944,3,-0.000251145,-3.05182e-08,3720
-73.9665,40.5405,2.0944,3,-0.000251145,-3.05182e-08,3720
-73.9697,40.5383,2.0944,3,-0.00538184,-1.30767e-07,3883
-73.946,40.5389,-0.523599,3,0.000251806,3.5576e-07,3591
-73.9412,40.5348,-4.02192e-07,3,8.26567e-07,1.07652e-07,4761
-73.9401,40.5362,-3.9807e-07,3,9.04718e-07,1.44318e-07,4749
-73.9391,40.5376,-3.59551e-07,3,8.27199e-07,1.08114e-07,4737
-73.946,40.5389,-0.523599,3,0.000251806,3.5576e-07,3591
-73.9452,40.5512,2.0944,3,-0.00538194,-1.83201e-07,4056
-73.9608,40.5454,1.5708,3,0.00025141,1.69497e-07,5198
-73.9299,40.5435,-5.44162e-07,3,0.00538202,2.20428e-07,4499
-73.9604,40.5248,-1.0472,3,0.00538209,8.18885e-08,2215
-73.944,40.5379,-0.523599,3,0.000251418,1.59094e-07,3433
-73.9451,40.5365,-0.523599,3,0.000251461,1.8045e-07,3430
-73.9697,40.5383,2.0944,3,-0.00538184,-1.30767e-07,3883
-73.9438,40.5359,-0.523599,3,0.00538198,2.01672e-07,3481
-73.9459,40.5331,-0.523599,3,0.00538202,2.21437e-07,3496
-73.9448,40.5345,-0.523599,3,0.00538198,2.03142e-07,3487
-73.9438,40.5359,-0.523599,3,0.00538198,2.01672e-07,3481
-73.9482,40.5361,-0.523599,3,0.000251347,1.315e-07,3599
-73.9482,40.5361,-0.523599,3,0.000251347,1.315e-07,3599
-73.9626,40.5445,1.5708,3,0.000251167,5.22996e-08,5240
-73.947,40.5317,-0.523599,3,0.00538201,2.14718e-07,3505
-73.9471,40.5375,-0.523599,3,0.000251542,2.26722e-07,3628
-73.9471,40.5375,-0.523599,3,0.000251542,2.26722e-07,3628
-73.9448,40.5345,-0.523599,3,0.00538198,2.03142e-07,3487
-73.9383,40.5373,-0.523599,3,0.00538199,3.24178e-08,3261
-73.9396,40.559,1.5708,3,-0.00538198,-2.01718e-07,5204
-73.9459,40.5331,-0.523599,3,0.00538202,2.21437e-07,3496
-73.9373,40.5387,-0.523599,3,0.00538199,3.23745e-08,3258
-73.947,40.5317,-0.523599,3,0.00538201,2.14718e-07,3505
-73.9423,40.5334,1.73142e-07,3,8.32789e-07,1.08552e-07,4805
-73.9469,40.5456,2.61799,3,-0.00538209,-8.24868e-08,2836
-73.9544,40.5526,1.5708,3,-1.68678e-07,-7.94116e-08,5038
-73.9462,40.535,-0.523599,3,0.000251414,1.57308e-07,3467
-73.9533,40.527,-0.523599,3,0.00538203,2.24392e-07,3674
-73.9473,40.5336,-0.523599,3,0.000251327,1.1382e-07,3464
-73.9483,40.5322,-0.523599,3,0.000251753,3.22458e-07,3458
-73.9494,40.5308,-0.523599,3,0.000251466,1.82559e-07,3455
-73.9503,40.5332,-0.523599,3,0.000251331,1.23509e-07,3637
-73.9503,40.5332,-0.523599,3,0.000251331,1.23509e-07,3637
-73.9493,40.5346,-0.523599,3,0.000251136,2.88461e-08,3654
-73.9493,40.5346,-0.523599,3,0.000251136,2.88461e-08,3654
-73.9533,40.527,-0.523599,3,0.00538203,2.24392e-07,3674
-73.9229,40.564,-4.1427e-07,3,0.00538203,2.25649e-07,5649
-73.9628,40.5221,-0.523599,3,0.000251388,1.50491e-07,3714
-73.9628,40.5221,-0.523599,3,0.000251388,1.50491e-07,3714
-73.9394,40.5359,-0.523598,3,0.00538199,3.23873e-08,3303
-73.9591,40.5491,2.0944,3,-0.00538209,-2.52201e-07,3741
-73.9481,40.5302,-0.523599,3,0.00538198,2.02496e-07,3574
-73.9441,40.5527,2.0944,3,-0.00538186,-1.44297e-07,4108
-73.9459,40.5518,2.0944,3,-0.00538195,-1.86381e-07,4091
-73.9548,40.5531,2.0944,3,-0.00538198,-2.00438e-07,3581
-73.9477,40.532,-1.9496e-07,3,3.75275e-07,1.81193e-07,5082
-73.9687,40.5372,2.0944,3,-1.24389e-05,-7.25825e-08,3931
-73.9683,40.5369,2.61799,3,-0.00538209,-8.25804e-08,2522
-73.9545,40.5497,2.0944,3,-0.000251288,-1.02652e-07,3711
-73.9545,40.5497,2.0944,3,-0.000251288,-1.02652e-07,3711
-73.9488,40.5306,-4.13708e-07,3,6.9269e-07,3.3579e-07,5085
-73.9481,40.5302,-0.523599,3,0.00538198,2.02496e-07,3574
-73.9555,40.5508,1.5708,3,0.00538122,3.86907e-08,5063
-73.9467,40.5476,2.61799,3,-0.00538197,-2.33129e-08,2722
-73.9548,40.5531,2.0944,3,-0.00538198,-2.00438e-07,3581
-73.9498,40.5292,-2.68732e-07,3,2.45742e-07,1.16292e-07,5093
-73.9591,40.5491,2.0944,3,-0.00538209,-2.52201e-07,3741
-73.9441,40.5527,2.0944,3,-0.00538186,-1.44297e-07,4108
-73.9184,40.5678,0.523598,3,1.30658e-05,3.80641e-07,6123
-73.9562,40.5517,1.5708,3,-8.21408e-07,-3.99475e-07,5116
-73.9459,40.5518,2.0944,3,-0.00538195,-1.86381e-07,4091
-73.9719,40.5351,2.0944,3,-0.000251366,-1.39811e-07,3965
-73.9719,40.5351,2.0944,3,-0.000251366,-1.39811e-07,3965
-73.9562,40.5517,1.5708,3,-8.21408e-07,-3.99475e-07,5116
-73.9586,40.5486,1.5708,3,-3.42251e-07,-1.65716e-07,5217
-73.9677,40.5415,1.5708,3,-2.86401e-07,-1.36889e-07,5367
-73.9546,40.5276,-0.523599,3,0.00025132,1.18521e-07,3651
-73.9546,40.5276,-0.523599,3,0.00025132,1.18521e-07,3651
-73.9512,40.5298,-3.07007e-07,3,-0.00538142,-1.34714e-07,5015
-73.9536,40.529,-0.523599,3,0.000251283,1.00155e-07,3666
-73.942,40.5559,1.5708,3,-0.00538134,-9.65779e-08,5561
-73.9525,40.5304,-0.523599,3,0.000251362,1.39041e-07,3672
-73.9525,40.5304,-0.523599,3,0.000251362,1.39041e-07,3672
-73.9581,40.5509,1.5708,3,-0.00538124,-4.53675e-08,5227
-73.9505,40.5294,-0.523599,3,0.000251281,9.26344e-08,3545
-73.9617,40.5435,2.0944,3,-0.000251252,-8.28837e-08,3831
